# Xlam,PX,Ylam,PY,experiment_type
1.013071433217712,0.039216627045902,1.0203077446728575,0.0025585925491245,1.0
1.0154616357716724,0.053121426999508,1.0259668914513964,0.0030109878553043,1.0
1.0181488901866156,0.071827813645686,1.0315465656273508,0.003620149730909,1.0
1.0208232367122934,0.0964374042266432,1.037701990554058,0.0052015012797186,1.0
1.023476375249418,0.1231341419469963,1.043578830395184,0.0067337260086596,1.0
1.0262905772702196,0.1529048805321026,1.0495657919551022,0.0070438624974485,1.0
1.0295009217241338,0.1898189106174155,1.05541317171051,0.0089042361011845,1.0
1.0334031403199684,0.2300145716887493,1.0614748189075702,0.0112018275914017,1.0
1.037707636878781,0.2735244576107686,1.0677968573716214,0.013157899627549,1.0
1.0421673105108973,0.3240043112318364,1.073667339794957,0.0161847357129033,1.0
1.046623919866884,0.3787444931069075,1.0796568524415158,0.0189514472200544,1.0
1.0515624283178413,0.4436730208533822,1.0861868275603768,0.023066249004275,1.0
1.0574169939920095,0.5106546869090882,1.0934117528122753,0.0278621091412305,1.0
1.0626952126804028,0.5764317154846464,1.0998609013012204,0.0328768283901326,1.0
1.0667939507479463,0.6463669374103491,1.1045895272949109,0.0383741168547588,1.0
1.0692095145452474,0.7244600897635921,1.1074407270109223,0.0447132144053981,1.0
1.0698758633967462,0.742960819178054,1.1076199290775084,0.0472084384559331,1.0
1.0685711026792446,0.5894612241144189,1.1053543844554872,0.0344556067409413,1.0
1.0652412222619274,0.473347935544491,1.1006002074235952,0.0255769184611579,1.0
1.060460155341038,0.384107416827173,1.0941116030819553,0.0190414362041434,1.0
1.0547859709549414,0.305748277833735,1.0869782577717082,0.0145038548074556,1.0
1.0494216839150323,0.239985363860358,1.0802846779369382,0.0106409890540516,1.0
1.0447605112429352,0.1896764173988878,1.0741286018532743,0.0080671228205016,1.0
1.0403199309505866,0.1480446896140085,1.0675244369206016,0.0061775753841282,1.0
1.0366791032213065,0.1131168101462914,1.0613153020361972,0.0041286233660655,1.0
1.0335562841378458,0.0852072129312967,1.0552272568944523,0.0036742225248141,1.0
1.030861798442926,0.0620863478977919,1.0492063479977665,0.0020904077948342,1.0
1.028463772431622,0.0414472027299056,1.0432083532492493,0.0011308962459372,1.0
1.0262732180739222,0.0287301360340089,1.0371526492873677,0.0009757761022988,1.0
1.0240466707872116,0.0185754409949812,1.031383044474502,0.0001867837049856,1.0
1.021591536122056,0.0076023870467766,1.0260813385308387,0.0,1.0
1.0188172662651298,0.0,1.02096728815933,0.0,1.0
1.015819838664581,0.0,1.0154508275585061,0.0,1.0
1.0128125962495584,0.0,1.0110166021519498,0.0,1.0
1.010670954390624,0.0,1.0085647109170024,0.0,1.0
1.0091491590176758,0.0,1.00818958935308,0.0,1.0
