reg,xi1,xi2,xi3,r1,r2,r3
0,-0.000132712,0.034729151,0.017969818,0.020865843,0.049117979,0.000726651
0,-0.002427536,0.028927554,0.008513047,0.02080997,0.048838033,0.00037559
0,-0.00620638,0.027284995,0.003639577,0.020729415,0.048759128,0.000161652
0,-0.009897981,0.023071913,0.004445091,0.020652821,0.048554378,6.13E-05
0,-0.012899764,0.016289268,0.008943785,0.020590493,0.048226202,-1.90E-05
0,-0.011396752,0.021206376,0.003090993,0.02062048,0.048463142,-0.000266415
0,0.003726181,0.025446439,-0.016080681,0.020947973,0.048656848,-0.001100723
0,-0.000715397,0.024467227,0.045107753,0.020904747,0.04859293,0.00164532
0,0.003218825,0.021392336,0.020678435,0.020939656,0.048464964,0.000863298
0,-0.001122846,0.017010432,-0.001209058,0.020833643,0.048259752,0.000340527
0,-0.007154115,0.021366789,-0.006900927,0.020709006,0.048471678,4.31E-05
0,-0.01268253,0.021746402,-0.006687928,0.020595459,0.048490075,-4.96E-05
0,-0.020811972,0.01815979,-0.001282614,0.020428361,0.048316494,2.13E-05
0,-0.025201159,0.00756342,0.014819475,0.020337591,0.047807137,-8.74E-05
0,-0.008744643,0.001380627,0.00229078,0.02066695,0.047497143,-0.001197752
0,0.001219609,0.022091869,-0.057876344,0.022145514,0.05094708,-0.002192613
0,0.008167824,0.020830703,-0.034016203,0.02222905,0.050916402,-0.001243558
0,0.009166428,0.018059019,-0.017459177,0.02222602,0.050785791,-0.000721194
0,0.008702459,0.019161272,-0.009693791,0.022208212,0.050845837,-0.000342989
0,0.008479058,0.018386482,-0.000962187,0.022200418,0.050807633,2.31E-05
0,0.007376007,0.015691754,0.010694068,0.022180067,0.050668632,0.000476423
0,0.003516638,0.023491731,0.02809207,0.022116261,0.051055177,0.001107929
0,-0.007205756,0.028428435,0.052066692,0.021944639,0.051274248,0.002100182
0,-0.001754428,0.038852463,-0.037350575,0.022021445,0.051833342,-0.001540955
0,0.003562575,0.035258361,-0.023603286,0.022109773,0.051663124,-0.000934639
0,0.005277756,0.029485272,-0.014731479,0.022136443,0.051371375,-0.000568954
0,0.0057565,0.029798494,-0.008536337,0.022142152,0.051389954,-0.000283878
0,0.005903563,0.029689382,-0.002366261,0.022143365,0.051385168,-1.09E-05
0,0.005237683,0.029157085,0.004170518,0.022129402,0.051357088,0.000268615
0,0.00219239,0.038815218,0.010356861,0.022066053,0.051852223,0.000622877
0,-0.00684771,0.04514456,0.022181399,0.021883103,0.052169916,0.001210836
0,-0.00572741,0.043458779,-0.01248284,0.021892224,0.052095198,-0.000476872
0,-0.003126012,0.039728967,-0.010230278,0.021947661,0.051901994,-0.000397609
0,-0.000619874,0.034126873,-0.007182495,0.022001046,0.051612855,-0.000284876
0,0.001256011,0.034250682,-0.005282713,0.022041436,0.051619789,-0.000169998
0,0.002308533,0.033365746,-0.003618567,0.02206413,0.051574366,-7.74E-05
0,0.002686545,0.031466401,-0.003603778,0.022072467,0.051476504,-7.60E-05
0,0.001601312,0.041686046,-0.009450985,0.022049607,0.052005094,-0.000151342
0,-0.002954773,0.048734641,-0.014250214,0.021951214,0.052372583,-0.000239783
0,-0.004951785,0.043899959,-0.00374076,0.021904679,0.052120414,-0.000130791
0,-0.002348625,0.040635205,-0.002479387,0.021961568,0.051950601,-0.000102857
0,-0.000824567,0.035549415,-0.000765677,0.021994887,0.051687132,-6.20E-05
0,0.000987473,0.034877673,-0.001414415,0.022034825,0.051652414,-6.92E-05
0,0.00342997,0.033161371,-0.003463099,0.022089029,0.05156369,-0.000138822
0,0.005224942,0.030393927,-0.005597806,0.02212929,0.051420945,-0.000207609
0,0.006486671,0.039503188,-0.013697358,0.022160379,0.051890763,-0.000337601
0,0.008037993,0.045848058,-0.024788856,0.022205969,0.052217082,-0.00070608
0,-0.005043213,0.043880551,0.00516082,0.021903173,0.052119087,0.000216687
0,-0.002902737,0.040701174,0.004918327,0.021949977,0.05195375,0.000192545
0,-0.001936271,0.035331589,0.004978634,0.021971125,0.051675625,0.000166805
0,-0.000762677,0.033013381,0.004064803,0.021996546,0.051556175,8.96E-05
0,0.001230802,0.030778952,0.000892143,0.022040051,0.051441159,-5.28E-05
0,0.004326407,0.028613379,-0.003688003,0.022109044,0.051329409,-0.000221077
0,0.008932513,0.035351388,-0.014035453,0.022216168,0.051674657,-0.000472831
0,0.015976966,0.039986443,-0.02713521,0.022389662,0.051907604,-0.000965267
0,-0.006003331,0.043364143,0.013567809,0.021887494,0.052089288,0.000565512
0,-0.004791247,0.039957414,0.012042455,0.021912606,0.051912997,0.000488644
0,-0.003956286,0.034049691,0.010530759,0.021929595,0.051608028,0.00040155
0,-0.003992014,0.0309964,0.009088118,0.021927667,0.051451396,0.000306425
0,-0.004293613,0.027385327,0.007742835,0.021919942,0.051266572,0.000180722
0,-1.93E-05,0.023228254,0.003582254,0.022012099,0.051054095,-0.000116275
0,0.008949641,0.029992479,-0.010238091,0.022215236,0.051397598,-0.000557082
0,0.02087525,0.035009067,-0.022726498,0.022495992,0.051648947,-0.001017244
0,-0.003030184,0.039373236,0.03164047,0.021980843,0.051866333,0.001340778
0,4.33E-06,0.03585391,0.018781458,0.022025206,0.051696381,0.000792874
0,-0.002281292,0.02982366,0.009014798,0.021965805,0.051390303,0.000412724
0,-0.006099201,0.028209249,0.003848544,0.02187969,0.05130884,0.00017738
0,-0.00980515,0.023968838,0.004383021,0.021798466,0.051092018,6.14E-05
0,-0.012825683,0.017105726,0.008657521,0.021732185,0.050742596,-3.25E-05
0,-0.011348369,0.022125115,0.002505884,0.021763425,0.050996976,-0.000303981
0,0.003761154,0.026431755,-0.017127899,0.022110169,0.05120329,-0.001201907
0,-0.000793919,0.025230439,0.047240388,0.022066198,0.051123206,0.001799443
0,0.00350919,0.022099903,0.021864063,0.022107127,0.050987544,0.000946361
0,-0.000832144,0.017555424,-0.000743879,0.021993763,0.050763948,0.000381049
0,-0.006959545,0.02188193,-0.006739352,0.021859946,0.050985513,5.52E-05
0,-0.012559881,0.022249474,-0.006849084,0.021738625,0.051004253,-5.72E-05
0,-0.020715076,0.018672778,-0.001670508,0.02156168,0.050822186,5.89E-06
0,-0.025099342,0.008080635,0.014091345,0.02146559,0.050286555,-0.000121213
0,-0.008643977,0.001883719,0.000966374,0.021814535,0.049958344,-0.001316336
0,0.001595279,0.022674675,-0.059861227,0.023473929,0.053739873,-0.002407307
0,0.008345455,0.021557232,-0.034969096,0.023552022,0.053718557,-0.001351195
0,0.009380136,0.01888746,-0.018068567,0.023548311,0.05358693,-0.000781067
0,0.008981316,0.019927617,-0.009978043,0.023530493,0.053647188,-0.000371811
0,0.008779489,0.01905198,-0.0009045,0.023522584,0.053601542,2.81E-05
0,0.007662872,0.016215512,0.011226691,0.023501133,0.053447057,0.000529529
0,0.003703411,0.024398989,0.029424964,0.023433166,0.053874521,0.001220351
0,-0.00736376,0.029589369,0.053764173,0.023246098,0.054118099,0.002270468
0,-0.001777843,0.04037172,-0.038925195,0.023329316,0.054728189,-0.001690558
0,0.003606242,0.036649771,-0.024490277,0.023421862,0.054542961,-0.001020877
0,0.005376325,0.030634767,-0.015195006,0.023450492,0.054222303,-0.000618564
0,0.005876519,0.030914749,-0.00871129,0.023456699,0.054240291,-0.000305916
0,0.006013887,0.030846064,-0.002283245,0.023457663,0.054237473,-6.31E-06
0,0.005349339,0.030428935,0.004571603,0.023443068,0.054213955,0.000304496
0,0.002255856,0.04005817,0.01121558,0.023375428,0.054734649,0.000696081
0,-0.00705936,0.046338479,0.023400958,0.023176574,0.05506645,0.001328739
0,-0.006258017,0.045106409,-0.012898003,0.023177112,0.055013717,-0.000521745
0,-0.003306938,0.041308638,-0.010746803,0.023243947,0.054805962,-0.000442545
0,-0.000724477,0.035578065,-0.007532001,0.02330206,0.054493763,-0.000313542
0,0.001130264,0.035595475,-0.005390493,0.023344206,0.05449536,-0.000180804
0,0.002148713,0.034721179,-0.003533814,0.023367398,0.054448002,-7.53E-05
0,0.002546629,0.032949587,-0.003372276,0.02337667,0.054351635,-6.96E-05
0,0.00148159,0.043162916,-0.009147155,0.023352793,0.054909437,-0.00014294
0,-0.00320878,0.050190571,-0.013559509,0.023245017,0.05529642,-0.000214725
0,-0.005213652,0.045542477,-0.003819192,0.023196219,0.055040239,-0.000146779
0,-0.002616179,0.042254633,-0.002495543,0.023256303,0.054859665,-0.000111175
0,-0.001044693,0.037107647,-0.000884675,0.023292694,0.054578104,-6.86E-05
0,0.000832683,0.036332779,-0.001522627,0.023336515,0.05453582,-7.55E-05
0,0.003333227,0.034596912,-0.00346799,0.023395265,0.054441086,-0.000144991
0,0.005119289,0.031894835,-0.005523314,0.023437671,0.054293931,-0.000216303
0,0.00633734,0.041074852,-0.013706846,0.02346956,0.05479388,-0.000353615
0,0.007911342,0.047456605,-0.02479264,0.023518221,0.055140564,-0.000738101
0,-0.005216755,0.045664379,0.005267277,0.023196673,0.055046621,0.000232553
0,-0.003152652,0.042341475,0.005167794,0.023244518,0.054864095,0.000214094
0,-0.002154424,0.036763494,0.00510213,0.023267602,0.054559048,0.000180384
0,-0.000913832,0.034469415,0.004085848,0.023296047,0.054434264,9.36E-05
0,0.001140924,0.032242136,0.000887092,0.023343555,0.054313214,-5.64E-05
0,0.004218214,0.030065642,-0.003816969,0.023416233,0.054194615,-0.000237128
0,0.008777757,0.036888609,-0.014292486,0.023528762,0.054563688,-0.000508808
0,0.015897475,0.041578826,-0.02747343,0.023714577,0.0548125,-0.001031974
0,-0.006267486,0.045209796,0.014029738,0.023178354,0.055018321,0.000616355
0,-0.004920431,0.041563887,0.012462243,0.023207993,0.054819061,0.00053321
0,-0.004054095,0.035324123,0.010803147,0.02322655,0.05447903,0.000433499
0,-0.004104049,0.032398252,0.009225832,0.023224064,0.054320669,0.000326584
0,-0.004435243,0.028794162,0.007758664,0.023215136,0.054125939,0.000190323
0,-0.000170859,0.024523402,0.003319773,0.023312504,0.053895459,-0.000132106
0,0.00880943,0.031457087,-0.010698073,0.023528279,0.054267054,-0.000608466
0,0.020753016,0.036603305,-0.023207349,0.023826434,0.054539259,-0.001096344
0,-0.003282932,0.04100529,0.033055423,0.023280083,0.054769663,0.001472678
0,-6.12E-05,0.037284907,0.019555029,0.023329357,0.05458041,0.000866788
0,-0.002259908,0.030943812,0.009503418,0.023267819,0.054240728,0.000455798
0,-0.006066209,0.029440308,0.004098115,0.023176628,0.054160892,0.000198317
0,-0.00981431,0.025171212,0.004297704,0.023089528,0.053930517,6.16E-05
0,-0.012855827,0.018141764,0.008276851,0.023018736,0.053552757,-4.99E-05
0,-0.011402239,0.023399633,0.001833507,0.023051475,0.053833871,-0.000350933
0,0.003600742,0.02786847,-0.018373365,0.023418093,0.054059123,-0.001326951
0,-0.001014083,0.026049894,0.049299596,0.023374418,0.053939631,0.001979593
0,0.003466377,0.023031741,0.022953967,0.023417237,0.053804924,0.001036023
0,-0.00075107,0.018527385,-2.74E-05,0.023298708,0.053571657,0.000428451
0,-0.006837326,0.022654493,-0.006422688,0.02315762,0.053794944,7.39E-05
0,-0.012471669,0.022937974,-0.007038979,0.023028445,0.053810207,-6.53E-05
0,-0.02065482,0.019399131,-0.002142609,0.022840358,0.053620158,-1.26E-05
0,-0.025097417,0.008786176,0.013195519,0.022736825,0.053053834,-0.000162661
0,-0.008819582,0.002546195,-0.000903801,0.023104395,0.052703107,-0.001469996
0,0.001725651,0.023486625,-0.062980995,0.024945968,0.055975229,-0.002632563
0,0.008967147,0.02237756,-0.036535458,0.025033835,0.055958013,-0.001465965
0,0.009985926,0.01959828,-0.01870492,0.025027391,0.055815908,-0.000841338
0,0.00950034,0.020740367,-0.010145696,0.025005766,0.055884744,-0.000393628
0,0.009301936,0.019900451,-0.00054715,0.024997414,0.055839224,4.49E-05
0,0.008130576,0.01702915,0.0120866,0.024973853,0.055676008,0.000585379
0,0.00409295,0.025233278,0.030965342,0.024901581,0.056121251,0.001335248
0,-0.006888929,0.030344583,0.056970363,0.02471281,0.056365224,0.002511918
0,-0.001759058,0.04226509,-0.040738447,0.024783469,0.057069674,-0.001842241
0,0.003872851,0.038313669,-0.025594665,0.024885418,0.056865368,-0.001108738
0,0.00572137,0.031933111,-0.015867632,0.024916855,0.05651105,-0.000666776
0,0.006237772,0.032323404,-0.008862496,0.0249234,0.056536287,-0.000322686
0,0.006369678,0.03224573,-0.001995969,0.024924241,0.056532865,6.84E-06
0,0.005655872,0.031701666,0.005201531,0.024907779,0.056500999,0.000346279
0,0.00246514,0.041863404,0.01243106,0.024834289,0.057073499,0.000775761
0,-0.006983655,0.048483299,0.025681364,0.024622551,0.057436983,0.001481073
0,-0.006399054,0.047140823,-0.013393232,0.024614209,0.057378206,-0.000558447
0,-0.003536228,0.043180223,-0.011321125,0.024683075,0.057152178,-0.000482689
0,-0.000763174,0.037220121,-0.007829413,0.024749282,0.056813696,-0.000338342
0,0.00123515,0.037288521,-0.00542565,0.024797484,0.056818334,-0.000188357
0,0.002238312,0.036381605,-0.003381917,0.024821713,0.056767117,-7.01E-05
0,0.002601091,0.034497613,-0.003000883,0.024830651,0.056660288,-5.35E-05
0,0.001436462,0.045194598,-0.008577662,0.024802589,0.05726952,-0.000122342
0,-0.003580144,0.052555995,-0.013173767,0.024680055,0.057692383,-0.000208172
0,-0.005478391,0.047538925,-0.004242686,0.024631281,0.057403814,-0.000165367
0,-0.002694122,0.044177266,-0.002690497,0.024699634,0.057211286,-0.000122342
0,-0.001035672,0.038909921,-0.000816397,0.024740401,0.056910821,-7.19E-05
0,0.000871599,0.038106572,-0.001483819,0.024787685,0.056865113,-7.66E-05
0,0.003367058,0.036346721,-0.003478053,0.024849958,0.056764971,-0.000149821
0,0.005135729,0.033627714,-0.0054196,0.024894507,0.0566106,-0.000218682
0,0.00633018,0.043048481,-0.013536963,0.024927591,0.05714568,-0.000358048
0,0.007890568,0.049583149,-0.025054852,0.024979243,0.057515794,-0.000780195
0,-0.005576255,0.047751923,0.00540358,0.024629365,0.057415714,0.000247311
0,-0.003225301,0.044333299,0.005372456,0.024687269,0.057219847,0.000230506
0,-0.002156963,0.038583656,0.005319652,0.024713518,0.056891942,0.000195035
0,-0.000901701,0.036181563,0.004164501,0.024744057,0.056755711,0.000101048
0,0.00117493,0.033962247,0.00081388,0.02479505,0.056629954,-6.10E-05
0,0.004245451,0.031911106,-0.003933978,0.024872095,0.056513362,-0.000251088
0,0.008784939,0.038738521,-0.014427492,0.024991089,0.056898429,-0.000536661
0,0.015928993,0.043402401,-0.027931515,0.025189448,0.057155946,-0.001099433
0,-0.006686708,0.047212608,0.01498259,0.02460921,0.057380867,0.000679639
0,-0.005134559,0.043479012,0.013053528,0.024645302,0.057168301,0.000575745
0,-0.004130678,0.037069363,0.011166801,0.024668188,0.056804174,0.00046249
0,-0.00408141,0.034014476,0.00938493,0.024667868,0.056631815,0.000344691
0,-0.004345976,0.030408921,0.007723329,0.024659957,0.056428755,0.000196239
0,-8.22E-05,0.026263256,0.003008766,0.024763417,0.056195456,-0.000150696
0,0.008811743,0.033215712,-0.011220587,0.024990807,0.056583708,-0.000658291
0,0.020540863,0.038352023,-0.023722743,0.025302131,0.056866742,-0.001165995
0,-0.003297941,0.042719898,0.034796953,0.024729588,0.057103438,0.00160336
0,0.000151176,0.03893274,0.020746345,0.024785708,0.056903622,0.000948736
0,-0.002031151,0.032440147,0.010202902,0.024719818,0.056541483,0.000500643
0,-0.005879403,0.030861648,0.004388587,0.024621572,0.056454228,0.000216219
0,-0.009659893,0.026555231,0.004237416,0.024528156,0.056212044,6.04E-05
0,-0.012696359,0.019530364,0.007801777,0.024452958,0.05581853,-7.30E-05
0,-0.011268068,0.024972925,0.000822741,0.024487467,0.056121605,-0.000408627
0,0.003511001,0.029536418,-0.019983671,0.024873447,0.056360178,-0.001453101
0,-0.000745107,0.027369195,0.051649681,0.024839378,0.056214492,0.002147137
0,0.00398503,0.024189808,0.024521406,0.024887493,0.056067207,0.001139885
0,-0.00030935,0.019384637,0.000651172,0.024757695,0.055808287,0.000481484
0,-0.006542999,0.023567726,-0.006227366,0.024603891,0.056044319,9.00E-05
0,-0.012283229,0.023823293,-0.007191889,0.024464157,0.05605867,-7.31E-05
0,-0.020456572,0.020179467,-0.00260954,0.024264612,0.05585481,-3.79E-05
0,-0.024873365,0.009694679,0.011861881,0.024154743,0.05527178,-0.000221967
0,-0.008779184,0.003520635,-0.003383386,0.024543927,0.05490716,-0.001633412
0,0.001662232,0.024272197,-0.064693918,0.026234213,0.058013824,-0.002787553
0,0.009110952,0.02300614,-0.037668587,0.02632936,0.057988769,-0.001560703
0,0.010212934,0.019983629,-0.01914018,0.026323198,0.057828288,-0.000891012
0,0.00976227,0.021338499,-0.010277937,0.026301023,0.057912204,-0.000411407
0,0.009583344,0.020446395,-0.000482405,0.026292734,0.057862034,5.16E-05
0,0.008446853,0.01725127,0.012656819,0.026269338,0.057673894,0.00063715
0,0.004347741,0.025948118,0.032383895,0.026193735,0.058162669,0.001439895
0,-0.007128248,0.031435827,0.058288557,0.02598225,0.058437325,0.002634487
0,-0.001941073,0.043337941,-0.042003401,0.026058176,0.059166426,-0.00195805
0,0.003941734,0.039338098,-0.02635406,0.026170318,0.058952903,-0.001179229
0,0.005864696,0.032843664,-0.016162364,0.026204572,0.058579374,-0.000705236
0,0.006391116,0.033191769,-0.008959307,0.026211534,0.058603227,-0.000337255
0,0.006518729,0.033165329,-0.001908765,0.026212292,0.0586027,1.21E-05
0,0.00582326,0.032764312,0.00566274,0.02619566,0.05857791,0.000379263
0,0.002596666,0.042710283,0.013265928,0.026118016,0.059158246,0.000842088
0,-0.007152387,0.04915831,0.026625177,0.025888222,0.05952413,0.001575726
0,-0.006722039,0.048464627,-0.013989944,0.025874511,0.05950273,-0.000605913
0,-0.003578469,0.044411256,-0.011597866,0.025953848,0.059263029,-0.000511976
0,-0.000767434,0.038290811,-0.007984219,0.026024357,0.058902669,-0.000357153
0,0.001205307,0.038298225,-0.005525725,0.026074339,0.058903921,-0.000197058
0,0.00219331,0.037437171,-0.003313737,0.026099387,0.058853536,-6.80E-05
0,0.002557126,0.035703867,-0.002805947,0.02610881,0.058751632,-5.07E-05
0,0.001396179,0.046284056,-0.008363689,0.026079313,0.059376432,-0.000117747
0,-0.003644161,0.053553063,-0.012315564,0.025949239,0.059809472,-0.000169223
0,-0.005689381,0.048944505,-0.004209914,0.025894869,0.059534452,-0.000174665
0,-0.002753083,0.045462194,-0.002755281,0.025970695,0.059327619,-0.000131637
0,-0.001131649,0.040013328,-0.000985214,0.026012599,0.059005331,-7.98E-05
0,0.000770732,0.039213814,-0.001564036,0.02606218,0.058958173,-8.14E-05
0,0.003353903,0.037464962,-0.003393018,0.026129909,0.058855007,-0.000150968
0,0.005134498,0.034760979,-0.005268246,0.026177031,0.058695836,-0.000223079
0,0.00628838,0.044276103,-0.013489065,0.02621072,0.059256206,-0.000370249
0,0.007873838,0.050873641,-0.024862182,0.026265111,0.059643904,-0.000796452
0,-0.005743243,0.049074294,0.005816506,0.025894128,0.059541794,0.000267752
0,-0.00332532,0.045563161,0.005499901,0.025956642,0.059333223,0.000242808
0,-0.002251059,0.039688826,0.005230733,0.025984341,0.058985863,0.000203747
0,-0.000964711,0.037357358,0.004224212,0.026017292,0.058848778,0.000106126
0,0.001181895,0.03512061,0.000925278,0.026072724,0.058717364,-6.18E-05
0,0.004246538,0.032960608,-0.003917573,0.026153571,0.058590089,-0.000261175
0,0.008728435,0.039941069,-0.014510565,0.026277183,0.058998282,-0.000561581
0,0.015858826,0.044720265,-0.028112869,0.026485328,0.059271978,-0.001149183
0,-0.006878088,0.048475387,0.015530898,0.025872576,0.059501932,0.000721336
0,-0.005300576,0.044669755,0.01344438,0.025911024,0.059277302,0.000611299
0,-0.00412547,0.038152302,0.011401204,0.025939421,0.058893433,0.000493382
0,-0.00399412,0.035107282,0.009599425,0.025941157,0.058715387,0.000365317
0,-0.004331151,0.031481473,0.007727718,0.025930831,0.058503741,0.000199439
0,-0.000120776,0.027283043,0.002847536,0.026038275,0.058258749,-0.000164914
0,0.008724618,0.034366922,-0.011426622,0.026276183,0.058668869,-0.000691687
0,0.020309044,0.039593688,-0.024119257,0.026599917,0.05896736,-0.00122736
0,-0.003334812,0.043864018,0.03589075,0.026004709,0.059206014,0.001706626
0,0.000192114,0.040024831,0.021466291,0.026064571,0.058996681,0.001011424
0,-0.001922241,0.033408634,0.010623216,0.02599651,0.058614342,0.000534936
0,-0.005752276,0.031735294,0.004527598,0.025893454,0.058518473,0.000229428
0,-0.009571144,0.027419982,0.00412633,0.02579416,0.058266944,5.72E-05
0,-0.012644299,0.020475303,0.007483997,0.025714075,0.057863654,-9.10E-05
0,-0.011261048,0.02597561,0.000197851,0.025749459,0.058180986,-0.000451827
0,0.003441243,0.030544235,-0.021120958,0.026154889,0.05842733,-0.001559569
0,-0.000669003,0.028112536,0.053190348,0.026125047,0.058259776,0.002287879
0,0.004175645,0.024887136,0.025429571,0.026175936,0.058106304,0.001216702
0,-0.000147844,0.01995912,0.001032472,0.026037609,0.057831489,0.000514357
0,-0.006414094,0.024155757,-0.006161032,0.025874872,0.058077004,9.56E-05
0,-0.012144408,0.024404348,-0.007335865,0.025728217,0.058091466,-8.12E-05
0,-0.020336871,0.020733025,-0.003049063,0.025517898,0.057878614,-5.77E-05
0,-0.024797284,0.010217862,0.010949467,0.025400908,0.057272547,-0.000270189
0,-0.008706132,0.004002378,-0.004955242,0.025812242,0.056890182,-0.001767966
0,0.001854309,0.025259343,-0.066871937,0.027542085,0.060668633,-0.003017456
0,0.009284994,0.02388186,-0.039031669,0.027634884,0.060639301,-0.001691844
0,0.010514269,0.020618103,-0.019976188,0.027629525,0.060458046,-0.000966489
0,0.010121256,0.022057055,-0.010552686,0.027606884,0.060551341,-0.0004427
0,0.00987865,0.021214228,-0.000215266,0.027596241,0.060501948,6.55E-05
0,0.008714976,0.018034329,0.013293263,0.027571544,0.060305831,0.000694081
0,0.004565754,0.02668237,0.033660467,0.027493114,0.06081282,0.001559756
0,-0.007162403,0.032036826,0.061213265,0.027274189,0.061086336,0.002891943
0,-0.002032626,0.044968779,-0.043687742,0.027344608,0.061916504,-0.002120683
0,0.003952201,0.040792227,-0.027385851,0.027461878,0.061683905,-0.001278404
0,0.005953534,0.034018001,-0.016663091,0.027498617,0.061276605,-0.000762138
0,0.006521994,0.034484834,-0.00914151,0.027506583,0.061309118,-0.000359597
0,0.006655872,0.034444645,-0.001732721,0.027507437,0.061307765,2.25E-05
0,0.005933531,0.033896559,0.00622391,0.027489551,0.061272644,0.000421495
0,0.002632258,0.044293369,0.014205906,0.027406841,0.061907039,0.000925382
0,-0.007280821,0.051036556,0.028361752,0.027164153,0.062306367,0.00173378
0,-0.007183352,0.050285491,-0.014627979,0.027137357,0.062282755,-0.000659252
0,-0.003817058,0.046089337,-0.012094921,0.027226414,0.062023099,-0.000555952
0,-0.000984656,0.03976079,-0.008194513,0.02730067,0.061633273,-0.000382106
0,0.001010483,0.039809142,-0.005509503,0.027353592,0.06163717,-0.00020518
0,0.002076445,0.038931376,-0.003177656,0.027381988,0.061583422,-6.51E-05
0,0.002419251,0.037124963,-0.002472201,0.027391269,0.061472303,-3.55E-05
0,0.001174642,0.04802279,-0.0078561,0.027357839,0.06214581,-9.67E-05
0,-0.003860301,0.055507092,-0.012144507,0.027221673,0.062612496,-0.000170114
0,-0.006020693,0.050779692,-0.004466239,0.027161698,0.062317121,-0.000193985
0,-0.003011445,0.047210735,-0.002957634,0.027243186,0.062095255,-0.000146895
0,-0.001286726,0.04162125,-0.001073399,0.027289927,0.061749266,-8.78E-05
0,0.000647849,0.040786634,-0.001558622,0.027342814,0.061697753,-8.62E-05
0,0.003175498,0.039035785,-0.003367676,0.027412344,0.061589672,-0.000157972
0,0.004951124,0.036363387,-0.005189362,0.027461608,0.061425064,-0.000228458
0,0.006119548,0.045966994,-0.013340272,0.027497226,0.062017013,-0.00037867
0,0.007610019,0.052613495,-0.024945246,0.027551905,0.062425705,-0.00083683
0,-0.006043553,0.050913681,0.005873787,0.027161715,0.062325078,0.000285321
0,-0.003596883,0.047322907,0.005623474,0.027228085,0.062101816,0.000258785
0,-0.002425276,0.041313978,0.005399127,0.027259794,0.061729951,0.00021596
0,-0.00110084,0.03892058,0.004222338,0.027295358,0.061582685,0.000111238
0,0.000995149,0.036692166,0.000848871,0.027352131,0.061445675,-6.73E-05
0,0.004045773,0.034612765,-0.003952685,0.027436574,0.061317408,-0.000277976
0,0.008541421,0.041586508,-0.014671299,0.027566755,0.061744127,-0.000594867
0,0.015644515,0.046344635,-0.028476023,0.027784808,0.062029014,-0.001216151
0,-0.007246109,0.050310813,0.015996909,0.027137795,0.062282783,0.000778842
0,-0.005575882,0.046387752,0.013930631,0.027180561,0.062040457,0.000661088
0,-0.004399552,0.039681482,0.011817114,0.027210206,0.061627188,0.000529356
0,-0.004228477,0.036593944,0.009730604,0.027212882,0.061438357,0.00038714
0,-0.004470848,0.03297387,0.007679617,0.027204529,0.061217289,0.000206957
0,-0.000310223,0.028831516,0.002639986,0.027315907,0.060964311,-0.000183975
0,0.008447733,0.035952716,-0.011830491,0.027563485,0.061395515,-0.000745375
0,0.02023486,0.041191234,-0.024574214,0.027909163,0.061708332,-0.00130802
0,-0.003586235,0.045542579,0.037320559,0.02728287,0.061961452,0.001851059
0,0.000228834,0.041561823,0.022356139,0.027351109,0.061735055,0.001098221
0,-0.001882453,0.034697719,0.011140395,0.027278771,0.061320318,0.000581717
0,-0.005744737,0.033019132,0.004742911,0.027169407,0.061219899,0.00024682
0,-0.009545022,0.02869814,0.003999142,0.02706562,0.060956451,5.19E-05
0,-0.012621283,0.021751728,0.006949124,0.026981411,0.060534388,-0.000118642
0,-0.011296341,0.027384263,-0.000583454,0.02701732,0.060874084,-0.000514963
0,0.003245808,0.032018748,-0.022328861,0.027440584,0.061134164,-0.001700965
0,-0.000820123,0.02917993,0.055500342,0.027416391,0.060932125,0.002483657
0,0.00441847,0.025889663,0.026687084,0.027474516,0.060770497,0.001322651
0,0.00011738,0.02077291,0.001486745,0.027327806,0.060472545,0.000564362
0,-0.006228708,0.024964378,-0.006015984,0.027154639,0.060729201,0.000107269
0,-0.012015537,0.025209583,-0.007549377,0.026999336,0.060744111,-9.71E-05
0,-0.020171894,0.021544902,-0.003641996,0.026779623,0.06052192,-9.07E-05
0,-0.024652884,0.011073851,0.009736779,0.02665587,0.059890558,-0.00033626
0,-0.009002818,0.00485248,-0.007084088,0.027078991,0.059487354,-0.001947548
0,0.002077094,0.026063144,-0.069307915,0.028895519,0.063145657,-0.003239059
0,0.00980685,0.024639917,-0.040465997,0.028994503,0.06311593,-0.001815529
0,0.011107632,0.021190345,-0.020535463,0.028988177,0.062916822,-0.001027465
0,0.01074318,0.022589948,-0.010591091,0.028964515,0.063011825,-0.000455946
0,0.010551288,0.021818053,0.000232799,0.028954894,0.062964822,9.39E-05
0,0.009404386,0.018821051,0.014166217,0.028930338,0.062771759,0.00076182
0,0.005190413,0.0273753,0.035240916,0.028848852,0.06329229,0.001686649
0,-0.006736587,0.03253516,0.06433273,0.028623562,0.063558935,0.003150161
0,-0.001985838,0.04638177,-0.045325272,0.028677773,0.064486397,-0.00227782
0,0.004290328,0.042159987,-0.0284234,0.028806137,0.064242998,-0.001373629
0,0.006390461,0.035247506,-0.017192527,0.028846198,0.063810669,-0.000814863
0,0.006994972,0.035594665,-0.00922349,0.028855054,0.063837167,-0.000375981
0,0.007153572,0.035504335,-0.001371006,0.028856629,0.063832559,4.10E-05
0,0.006425402,0.034974802,0.006967895,0.028838138,0.063796936,0.000471409
0,0.003027445,0.045750923,0.015389795,0.028749606,0.064481319,0.001013912
